Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,25306878,1,1,1,1,1,1,64,4,64,1,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
scan,23556466,1,1,1,1,1,1,64,4,64,1,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,18991753,1,1,1,1,1,1,64,8,32,0,0,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,17
scan,17438928,1,1,1,1,1,1,64,8,32,0,1,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,16
scan,19035647,1,1,1,1,1,1,64,8,32,1,0,1,1024,1024,0,0,27,1024,2048,0,0,12,1024,2052,0,0,16
scan,17381555,1,1,1,1,1,1,64,8,32,1,1,1,1024,1024,0,0,27,1024,2048,0,0,8,1024,2052,0,0,17
scan,12732132,1,1,1,1,1,1,64,8,64,0,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,11780332,1,1,1,1,1,1,64,8,64,0,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
scan,12743422,1,1,1,1,1,1,64,8,64,1,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
scan,11875325,1,1,1,1,1,1,64,8,64,1,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,9622427,1,1,1,1,1,1,64,16,32,0,0,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,17
scan,8836337,1,1,1,1,1,1,64,16,32,0,1,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,16
scan,10672542,1,1,1,1,1,1,64,16,32,1,0,1,1024,1024,0,0,27,1024,2048,0,0,12,1024,2052,0,0,16
scan,9763624,1,1,1,1,1,1,64,16,32,1,1,1,1024,1024,0,0,27,1024,2048,0,0,8,1024,2052,0,0,17
scan,7184611,1,1,1,1,1,1,64,16,64,0,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,6675745,1,1,1,1,1,1,64,16,64,0,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
scan,7214488,1,1,1,1,1,1,64,16,64,1,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
scan,6719838,1,1,1,1,1,1,64,16,64,1,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,5500481,1,1,1,1,1,1,64,32,32,0,0,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,17
scan,5077310,1,1,1,1,1,1,64,32,32,0,1,1,1024,1024,0,0,27,1024,2048,0,0,11,1024,2052,0,0,16
scan,5515752,1,1,1,1,1,1,64,32,32,1,0,1,1024,1024,0,0,27,1024,2048,0,0,12,1024,2052,0,0,16
scan,5049198,1,1,1,1,1,1,64,32,32,1,1,1,1024,1024,0,0,27,1024,2048,0,0,8,1024,2052,0,0,17
scan,3789767,1,1,1,1,1,1,64,32,64,0,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,24
scan,3642128,1,1,1,1,1,1,64,32,64,0,1,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
scan,3816550,1,1,1,1,1,1,64,32,64,1,0,1,1024,2048,0,0,30,1024,4096,0,0,16,1024,4104,0,0,28
