Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,PRECISION,TEXTURE_MEMORY,WORK_PER_THREAD,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
md_helper,667904,14760,20,20,64,0,5,1024,0,0,0,40
md_helper,294336,73731,21,21,32,0,1,1024,0,0,0,30
md_helper,294592,36876,21,21,32,0,2,1024,0,0,0,32
md_helper,394336,24591,21,21,32,0,3,1024,0,0,0,32
md_helper,499904,18438,21,21,32,0,4,1024,0,0,0,32
md_helper,615232,14763,21,21,32,0,5,1024,0,0,0,32
md_helper,322016,73731,21,21,64,0,1,1024,0,0,0,40
md_helper,318144,36876,21,21,64,0,2,1024,0,0,0,40
md_helper,431072,24591,21,21,64,0,3,1024,0,0,0,40
md_helper,543872,18438,21,21,64,0,4,1024,0,0,0,40
md_helper,668800,14763,21,21,64,0,5,1024,0,0,0,40
md_helper,280864,73744,22,22,32,0,1,1024,0,0,0,30
md_helper,291680,36872,22,22,32,0,2,1024,0,0,0,32
md_helper,395168,24596,22,22,32,0,3,1024,0,0,0,32
md_helper,503391,18436,22,22,32,0,4,1024,0,0,0,32
md_helper,614112,14762,22,22,32,0,5,1024,0,0,0,32
md_helper,300544,73744,22,22,64,0,1,1024,0,0,0,40
md_helper,317152,36872,22,22,64,0,2,1024,0,0,0,40
md_helper,431616,24596,22,22,64,0,3,1024,0,0,0,40
md_helper,547392,18436,22,22,64,0,4,1024,0,0,0,40
md_helper,665376,14762,22,22,64,0,5,1024,0,0,0,40
md_helper,283072,73738,23,23,32,0,1,1024,0,0,0,30
md_helper,291616,36869,23,23,32,0,2,1024,0,0,0,32
md_helper,395104,24587,23,23,32,0,3,1024,0,0,0,32
md_helper,502528,18446,23,23,32,0,4,1024,0,0,0,32
md_helper,616768,14766,23,23,32,0,5,1024,0,0,0,32
md_helper,302208,73738,23,23,64,0,1,1024,0,0,0,40
md_helper,315392,36869,23,23,64,0,2,1024,0,0,0,40
md_helper,432192,24587,23,23,64,0,3,1024,0,0,0,40
md_helper,543648,18446,23,23,64,0,4,1024,0,0,0,40
md_helper,674592,14766,23,23,64,0,5,1024,0,0,0,40
md_helper,287552,73728,24,24,32,0,1,1024,0,0,0,30
md_helper,293536,36864,24,24,32,0,2,1024,0,0,0,32
md_helper,396448,24576,24,24,32,0,3,1024,0,0,0,32
md_helper,509184,18432,24,24,32,0,4,1024,0,0,0,32
md_helper,612192,14760,24,24,32,0,5,1024,0,0,0,32
md_helper,306720,73728,24,24,64,0,1,1024,0,0,0,40
md_helper,322080,36864,24,24,64,0,2,1024,0,0,0,40
md_helper,433280,24576,24,24,64,0,3,1024,0,0,0,40
md_helper,552256,18432,24,24,64,0,4,1024,0,0,0,40
md_helper,667488,14760,24,24,64,0,5,1024,0,0,0,40
md_helper,291904,73750,25,25,32,0,1,1024,0,0,0,30
md_helper,290400,36875,25,25,32,0,2,1024,0,0,0,32
md_helper,397152,24600,25,25,32,0,3,1024,0,0,0,32
md_helper,503072,18450,25,25,32,0,4,1024,0,0,0,32
md_helper,613056,14750,25,25,32,0,5,1024,0,0,0,32
md_helper,307808,73750,25,25,64,0,1,1024,0,0,0,40
md_helper,315584,36875,25,25,64,0,2,1024,0,0,0,40
md_helper,431712,24600,25,25,64,0,3,1024,0,0,0,40
md_helper,548640,18450,25,25,64,0,4,1024,0,0,0,40
md_helper,662880,14750,25,25,64,0,5,1024,0,0,0,40
md_helper,292736,73736,26,26,32,0,1,1024,0,0,0,30
md_helper,289792,36868,26,26,32,0,2,1024,0,0,0,32
md_helper,393920,24596,26,26,32,0,3,1024,0,0,0,32
md_helper,504064,18434,26,26,32,0,4,1024,0,0,0,32
md_helper,614944,14768,26,26,32,0,5,1024,0,0,0,32
md_helper,312096,73736,26,26,64,0,1,1024,0,0,0,40
md_helper,314464,36868,26,26,64,0,2,1024,0,0,0,40
md_helper,429472,24596,26,26,64,0,3,1024,0,0,0,40
md_helper,544704,18434,26,26,64,0,4,1024,0,0,0,40
md_helper,671584,14768,26,26,64,0,5,1024,0,0,0,40
md_helper,298592,73737,27,27,32,0,1,1024,0,0,0,30
md_helper,290208,36882,27,27,32,0,2,1024,0,0,0,32
md_helper,392064,24597,27,27,32,0,3,1024,0,0,0,32
md_helper,501887,18441,27,27,32,0,4,1024,0,0,0,32
md_helper,615328,14769,27,27,32,0,5,1024,0,0,0,32
md_helper,315872,73737,27,27,64,0,1,1024,0,0,0,40
md_helper,315168,36882,27,27,64,0,2,1024,0,0,0,40
md_helper,428608,24597,27,27,64,0,3,1024,0,0,0,40
md_helper,543936,18441,27,27,64,0,4,1024,0,0,0,40
md_helper,664352,14769,27,27,64,0,5,1024,0,0,0,40
md_helper,297888,73752,28,28,32,0,1,1024,0,0,0,30
md_helper,288896,36876,28,28,32,0,2,1024,0,0,0,32
md_helper,390272,24584,28,28,32,0,3,1024,0,0,0,32
md_helper,506464,18452,28,28,32,0,4,1024,0,0,0,32
md_helper,613856,14756,28,28,32,0,5,1024,0,0,0,32
md_helper,319104,73752,28,28,64,0,1,1024,0,0,0,40
md_helper,316768,36876,28,28,64,0,2,1024,0,0,0,40
md_helper,426144,24584,28,28,64,0,3,1024,0,0,0,40
md_helper,550688,18452,28,28,64,0,4,1024,0,0,0,40
md_helper,666656,14756,28,28,64,0,5,1024,0,0,0,40
md_helper,219040,73747,29,29,32,0,1,1024,0,0,0,30
md_helper,287808,36888,29,29,32,0,2,1024,0,0,0,32
md_helper,395392,24592,29,29,32,0,3,1024,0,0,0,32
md_helper,500576,18444,29,29,32,0,4,1024,0,0,0,32
md_helper,614176,14761,29,29,32,0,5,1024,0,0,0,32
md_helper,230624,73747,29,29,64,0,1,1024,0,0,0,40
md_helper,314432,36888,29,29,64,0,2,1024,0,0,0,40
md_helper,427840,24592,29,29,64,0,3,1024,0,0,0,40
md_helper,541728,18444,29,29,64,0,4,1024,0,0,0,40
md_helper,670912,14761,29,29,64,0,5,1024,0,0,0,40
md_helper,218624,73740,30,30,32,0,1,1024,0,0,0,30
md_helper,288832,36870,30,30,32,0,2,1024,0,0,0,32
md_helper,395968,24600,30,30,32,0,3,1024,0,0,0,32
md_helper,505696,18450,30,30,32,0,4,1024,0,0,0,32
md_helper,617856,14760,30,30,32,0,5,1024,0,0,0,32
md_helper,231488,73740,30,30,64,0,1,1024,0,0,0,40
md_helper,311712,36870,30,30,64,0,2,1024,0,0,0,40
md_helper,428000,24600,30,30,64,0,3,1024,0,0,0,40
md_helper,545408,18450,30,30,64,0,4,1024,0,0,0,40
md_helper,671680,14760,30,30,64,0,5,1024,0,0,0,40
md_helper,217376,73749,31,31,32,0,1,1024,0,0,0,30
md_helper,287840,36890,31,31,32,0,2,1024,0,0,0,32
md_helper,391488,24583,31,31,32,0,3,1024,0,0,0,32
md_helper,500704,18445,31,31,32,0,4,1024,0,0,0,32
md_helper,611712,14756,31,31,32,0,5,1024,0,0,0,32
md_helper,231520,73749,31,31,64,0,1,1024,0,0,0,40
md_helper,312128,36890,31,31,64,0,2,1024,0,0,0,40
md_helper,426720,24583,31,31,64,0,3,1024,0,0,0,40
md_helper,546208,18445,31,31,64,0,4,1024,0,0,0,40
md_helper,666432,14756,31,31,64,0,5,1024,0,0,0,40
md_helper,220128,73728,32,32,32,0,1,1024,0,0,0,30
md_helper,286624,36864,32,32,32,0,2,1024,0,0,0,32
md_helper,401504,24576,32,32,32,0,3,1024,0,0,0,32
md_helper,503744,18432,32,32,32,0,4,1024,0,0,0,32
md_helper,611328,14752,32,32,32,0,5,1024,0,0,0,32
md_helper,228800,73728,32,32,64,0,1,1024,0,0,0,40
