Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,5083127,1,1,1,1,1,1,512,8,32,0,1,1,1024,8192,0,0,41,1024,16384,0,0,13,1024,16388,0,0,18
scan,5932814,1,1,1,1,1,1,512,8,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,5060804,1,1,1,1,1,1,512,8,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,3176023,1,1,1,1,1,1,512,16,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,2732870,1,1,1,1,1,1,512,16,32,0,1,1,1024,8192,0,0,41,1024,16384,0,0,13,1024,16388,0,0,18
scan,3179569,1,1,1,1,1,1,512,16,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,2735700,1,1,1,1,1,1,512,16,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,1942579,1,1,1,1,1,1,512,32,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,1693649,1,1,1,1,1,1,512,32,32,0,1,1,1024,8192,0,0,41,1024,16384,0,0,13,1024,16388,0,0,18
scan,1935207,1,1,1,1,1,1,512,32,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,1727144,1,1,1,1,1,1,512,32,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,1409025,1,1,1,1,1,1,512,64,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,1312970,1,1,1,1,1,1,512,64,32,0,1,1,1024,8192,0,0,41,1024,16384,0,0,13,1024,16388,0,0,18
scan,1393616,1,1,1,1,1,1,512,64,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,1358202,1,1,1,1,1,1,512,64,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,1418849,1,1,1,1,1,1,512,128,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,1311878,1,1,1,1,1,1,512,128,32,0,1,1,1024,8192,0,0,41,1024,16384,0,0,13,1024,16388,0,0,18
scan,1391300,1,1,1,1,1,1,512,128,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,1312517,1,1,1,1,1,1,512,128,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,1327572,1,1,1,1,1,1,512,256,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,1230413,1,1,1,1,1,1,512,256,32,0,1,1,1024,8192,0,0,41,1024,16384,0,0,13,1024,16388,0,0,18
scan,1321118,1,1,1,1,1,1,512,256,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,1239602,1,1,1,1,1,1,512,256,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
scan,1255664,1,1,1,1,1,1,512,512,32,0,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,1151968,1,1,1,1,1,1,512,512,32,0,1,1,1024,8192,0,0,41,1024,16384,0,0,13,1024,16388,0,0,18
scan,1251921,1,1,1,1,1,1,512,512,32,1,0,1,1024,8192,0,0,41,1024,16384,0,0,14,1024,16388,0,0,19
scan,1157159,1,1,1,1,1,1,512,512,32,1,1,1,1024,8192,0,0,41,1024,16384,0,0,10,1024,16388,0,0,18
