Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,Global size 3,Local size 3,Global size 4,Local size 4,LOOP_UNROLL_LSB,LOOP_UNROLL_LOCAL_MEMORY,LOOP_UNROLL_ADD_UNIFORM,SCAN_DATA_SIZE,SORT_DATA_SIZE,SCAN_BLOCK_SIZE,SORT_BLOCK_SIZE,INLINE_LSB,INLINE_SCAN,INLINE_LOCAL_MEMORY,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2,Maximum work-group size 3,Local memory size 3,Private memory size 3,Constant memory size 3,Registers count 3,Maximum work-group size 4,Local memory size 4,Private memory size 4,Constant memory size 4,Registers count 4
sort,117868394,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,1024,1024,0,0,1,1024,8196,0,0,29,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,18
sort,107761064,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,1024,1024,0,1,0,1024,8196,0,0,29,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,19
sort,133474875,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,1024,1024,0,1,1,1024,8196,0,0,29,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,18
sort,125821205,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,1024,1024,1,0,0,1024,8196,0,0,27,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,19
sort,109715180,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,1024,1024,1,0,1,1024,8196,0,0,27,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,18
sort,128318567,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,1024,1024,1,1,0,1024,8196,0,0,34,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,19
sort,111253897,1,1,1,1,1,1,1,1,1,1,0,0,0,2,2,1024,1024,1,1,1,1024,8196,0,0,34,1024,8256,0,0,16,1024,16512,0,0,22,1024,4,0,0,10,1024,8192,0,0,18
sort,916560931,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,32,16,0,0,0,1024,260,0,0,44,1024,320,0,0,16,1024,640,0,0,22,1024,4,0,0,10,1024,256,0,0,20
sort,890748741,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,32,16,0,0,1,1024,260,0,0,44,1024,320,0,0,16,1024,640,0,0,22,1024,4,0,0,10,1024,256,0,0,20
sort,889812625,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,32,16,0,1,0,1024,260,0,0,39,1024,320,0,0,16,1024,640,0,0,22,1024,4,0,0,10,1024,256,0,0,20
sort,892326810,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,32,16,0,1,1,1024,260,0,0,39,1024,320,0,0,16,1024,640,0,0,22,1024,4,0,0,10,1024,256,0,0,20
sort,913964469,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,32,16,1,0,0,1024,260,0,0,40,1024,320,0,0,16,1024,640,0,0,22,1024,4,0,0,10,1024,256,0,0,20
sort,889191048,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,32,16,1,0,1,1024,260,0,0,40,1024,320,0,0,16,1024,640,0,0,22,1024,4,0,0,10,1024,256,0,0,20
sort,890707353,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,32,16,1,1,0,1024,260,0,0,37,1024,320,0,0,16,1024,640,0,0,22,1024,4,0,0,10,1024,256,0,0,20
sort,888056716,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,32,16,1,1,1,1024,260,0,0,37,1024,320,0,0,16,1024,640,0,0,22,1024,4,0,0,10,1024,256,0,0,20
sort,442573425,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,64,32,0,0,0,1024,516,0,0,44,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,20
sort,442458669,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,64,32,0,0,1,1024,516,0,0,44,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,20
sort,442776425,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,64,32,0,1,0,1024,516,0,0,41,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,20
sort,444374598,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,64,32,0,1,1,1024,516,0,0,41,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,20
sort,445393630,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,64,32,1,0,0,1024,516,0,0,40,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,20
sort,441911039,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,64,32,1,0,1,1024,516,0,0,40,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,20
sort,441524388,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,64,32,1,1,0,1024,516,0,0,41,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,20
sort,445076643,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,64,32,1,1,1,1024,516,0,0,41,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,20
sort,234744746,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,128,64,0,0,0,1024,1028,0,0,41,1024,1088,0,0,16,1024,2176,0,0,22,1024,4,0,0,10,1024,1024,0,0,20
sort,227964018,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,128,64,0,0,1,1024,1028,0,0,41,1024,1088,0,0,16,1024,2176,0,0,22,1024,4,0,0,10,1024,1024,0,0,20
sort,243012537,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,128,64,0,1,0,1024,1028,0,0,37,1024,1088,0,0,16,1024,2176,0,0,22,1024,4,0,0,10,1024,1024,0,0,20
sort,256177360,1,1,1,1,1,1,1,1,1,1,0,0,0,2,4,128,64,0,1,1,1024,1028,0,0,37,1024,1088,0,0,16,1024,2176,0,0,22,1024,4,0,0,10,1024,1024,0,0,20
