Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,Global size 3,Local size 3,Global size 4,Local size 4,LOOP_UNROLL_LSB,LOOP_UNROLL_LOCAL_MEMORY,LOOP_UNROLL_ADD_UNIFORM,SCAN_DATA_SIZE,SORT_DATA_SIZE,SCAN_BLOCK_SIZE,SORT_BLOCK_SIZE,INLINE_LSB,INLINE_SCAN,INLINE_LOCAL_MEMORY,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2,Maximum work-group size 3,Local memory size 3,Private memory size 3,Constant memory size 3,Registers count 3,Maximum work-group size 4,Local memory size 4,Private memory size 4,Constant memory size 4,Registers count 4
sort,76040541,1,1,1,1,1,1,1,1,1,1,0,0,0,8,4,128,256,0,1,0,1024,4100,0,0,39,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,20
sort,78215955,1,1,1,1,1,1,1,1,1,1,0,0,1,8,4,128,256,0,1,0,1024,4100,0,0,39,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,20
sort,75844863,1,1,1,1,1,1,1,1,1,1,0,1,0,8,4,128,256,0,0,0,1024,4100,0,0,41,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,20
sort,75005855,1,1,1,1,1,1,1,1,1,1,0,1,0,8,4,128,256,1,1,0,1024,4100,0,0,40,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,20
sort,75115910,1,1,1,1,1,1,1,1,1,1,0,0,0,8,4,128,256,1,1,1,1024,4100,0,0,40,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,20
sort,124703465,1,1,1,1,1,1,1,1,1,1,0,1,0,8,4,64,128,1,1,0,1024,2052,0,0,40,1024,2112,0,0,35,1024,4224,0,0,32,1024,4,0,0,10,1024,2048,0,0,20
sort,75093119,1,1,1,1,1,1,1,1,1,1,0,1,1,8,4,128,256,1,1,0,1024,4100,0,0,40,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,20
sort,75495501,1,1,1,1,1,1,1,1,1,1,0,1,0,8,4,128,256,0,1,1,1024,4100,0,0,39,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,20
sort,75325582,1,1,1,1,1,1,1,1,1,1,0,0,0,8,4,128,256,1,0,0,1024,4100,0,0,42,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,20
sort,449411483,1,1,1,1,1,1,1,1,1,1,0,1,0,8,4,16,32,1,1,0,1024,516,0,0,37,1024,576,0,0,35,1024,1152,0,0,32,1024,4,0,0,10,1024,512,0,0,20
sort,135920899,1,1,1,1,1,1,1,1,1,1,0,1,0,8,2,64,256,1,1,0,1024,2052,0,0,31,1024,2112,0,0,35,1024,4224,0,0,32,1024,4,0,0,10,1024,2048,0,0,17
sort,82279481,1,1,1,1,1,1,1,1,1,1,0,1,0,8,2,128,512,1,1,0,1024,4100,0,0,36,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,17
sort,226676721,1,1,1,1,1,1,1,1,1,1,0,1,0,8,4,32,64,1,1,0,1024,1028,0,0,39,1024,1088,0,0,35,1024,2176,0,0,32,1024,4,0,0,10,1024,1024,0,0,20
sort,75439800,1,1,1,1,1,1,1,1,1,1,0,1,1,8,4,128,256,0,1,0,1024,4100,0,0,39,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,20
sort,214331458,1,1,1,1,1,1,1,1,1,1,0,1,0,2,4,128,64,1,1,0,1024,1028,0,0,39,1024,1088,0,0,16,1024,2176,0,0,22,1024,4,0,0,10,1024,1024,0,0,20
sort,74755376,1,1,1,1,1,1,1,1,1,1,1,1,0,8,4,128,256,1,1,1,1024,4100,0,0,31,1024,4160,0,0,35,1024,8320,0,0,32,1024,4,0,0,10,1024,4096,0,0,20
sort,441005305,1,1,1,1,1,1,1,1,1,1,1,1,0,8,4,16,32,1,1,1,1024,516,0,0,31,1024,576,0,0,35,1024,1152,0,0,32,1024,4,0,0,10,1024,512,0,0,20
sort,135784809,1,1,1,1,1,1,1,1,1,1,1,1,0,8,2,64,256,1,1,1,1024,2052,0,0,28,1024,2112,0,0,35,1024,4224,0,0,32,1024,4,0,0,10,1024,2048,0,0,16
sort,215751712,1,1,1,1,1,1,1,1,1,1,1,1,0,2,4,128,64,1,1,1,1024,1028,0,0,31,1024,1088,0,0,16,1024,2176,0,0,22,1024,4,0,0,10,1024,1024,0,0,20
sort,228335676,1,1,1,1,1,1,1,1,1,1,1,1,0,8,4,32,64,1,1,1,1024,1028,0,0,31,1024,1088,0,0,35,1024,2176,0,0,32,1024,4,0,0,10,1024,1024,0,0,20
sort,128641667,1,1,1,1,1,1,1,1,1,1,1,1,0,8,4,64,128,1,1,1,1024,2052,0,0,31,1024,2112,0,0,35,1024,4224,0,0,32,1024,4,0,0,10,1024,2048,0,0,20
sort,127357996,1,1,1,1,1,1,1,1,1,1,1,1,0,4,2,128,256,1,1,1,1024,2052,0,0,28,1024,2112,0,0,23,1024,4224,0,0,32,1024,4,0,0,10,1024,2048,0,0,16
sort,443085202,1,1,1,1,1,1,1,1,1,1,0,0,1,4,2,32,64,0,0,0,1024,516,0,0,33,1024,576,0,0,23,1024,1152,0,0,32,1024,4,0,0,10,1024,512,0,0,19
sort,442453465,1,1,1,1,1,1,1,1,1,1,0,1,0,4,2,32,64,0,0,0,1024,516,0,0,33,1024,576,0,0,23,1024,1152,0,0,32,1024,4,0,0,10,1024,512,0,0,17
sort,443607729,1,1,1,1,1,1,1,1,1,1,0,1,0,4,2,32,64,0,0,1,1024,516,0,0,33,1024,576,0,0,23,1024,1152,0,0,32,1024,4,0,0,10,1024,512,0,0,16
sort,439356012,1,1,1,1,1,1,1,1,1,1,0,1,1,4,2,32,64,1,0,0,1024,516,0,0,30,1024,576,0,0,23,1024,1152,0,0,32,1024,4,0,0,10,1024,512,0,0,17
sort,441828962,1,1,1,1,1,1,1,1,1,1,0,1,1,4,2,32,64,0,0,0,1024,516,0,0,33,1024,576,0,0,23,1024,1152,0,0,32,1024,4,0,0,10,1024,512,0,0,17
sort,439506236,1,1,1,1,1,1,1,1,1,1,0,1,0,4,2,32,64,1,1,0,1024,516,0,0,31,1024,576,0,0,23,1024,1152,0,0,32,1024,4,0,0,10,1024,512,0,0,17
sort,440923900,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,32,64,1,1,0,1024,516,0,0,28,1024,576,0,0,23,1024,1152,0,0,32,1024,4,0,0,10,1024,512,0,0,17
sort,441387498,1,1,1,1,1,1,1,1,1,1,1,1,0,4,2,32,64,1,0,0,1024,516,0,0,28,1024,576,0,0,23,1024,1152,0,0,32,1024,4,0,0,10,1024,512,0,0,17
sort,440404384,1,1,1,1,1,1,1,1,1,1,0,0,1,4,2,32,64,1,1,0,1024,516,0,0,31,1024,576,0,0,23,1024,1152,0,0,32,1024,4,0,0,10,1024,512,0,0,19
sort,427711808,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,64,64,1,0,0,1024,516,0,0,30,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,17
sort,428044697,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,64,64,0,0,0,1024,516,0,0,33,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,17
sort,429568974,1,1,1,1,1,1,1,1,1,1,1,0,1,2,2,64,64,1,0,0,1024,516,0,0,28,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,19
sort,427557185,1,1,1,1,1,1,1,1,1,1,0,1,0,2,2,64,64,1,0,0,1024,516,0,0,30,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,17
sort,428523654,1,1,1,1,1,1,1,1,1,1,0,1,0,2,2,64,64,1,1,1,1024,516,0,0,31,1024,576,0,0,16,1024,1152,0,0,22,1024,4,0,0,10,1024,512,0,0,16
sort,1853990682,1,1,1,1,1,1,1,1,1,1,0,1,0,2,2,16,16,1,0,0,1024,132,0,0,31,1024,192,0,0,16,1024,384,0,0,22,1024,4,0,0,10,1024,128,0,0,17
