Kernel name,Computation duration (ns),Global size 0,Local size 0,Global size 1,Local size 1,Global size 2,Local size 2,BLOCK_SIZE,GRID_SIZE,PRECISION,UNROLL_LOOP_1,UNROLL_LOOP_2,SET_SHARED_MEMORY_SIZE,Maximum work-group size 0,Local memory size 0,Private memory size 0,Constant memory size 0,Registers count 0,Maximum work-group size 1,Local memory size 1,Private memory size 1,Constant memory size 1,Registers count 1,Maximum work-group size 2,Local memory size 2,Private memory size 2,Constant memory size 2,Registers count 2
scan,2555665,1,1,1,1,1,1,256,8,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,3802497,1,1,1,1,1,1,64,16,32,1,0,1,1024,1024,0,0,41,1024,2048,0,0,14,1024,2052,0,0,19
scan,488551,1,1,1,1,1,1,256,128,64,1,0,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,26
scan,33310224,1,1,1,1,1,1,128,1,32,1,0,1,1024,2048,0,0,41,1024,4096,0,0,14,1024,4100,0,0,19
scan,478630,1,1,1,1,1,1,256,128,32,1,1,1,1024,4096,0,0,41,1024,8192,0,0,10,1024,8196,0,0,18
scan,23493747,1,1,1,1,1,1,256,1,32,0,1,1,1024,4096,0,0,41,1024,8192,0,0,13,1024,8196,0,0,22
scan,32393439,1,1,1,1,1,1,256,1,64,0,0,1,1024,8192,0,0,44,1024,16384,0,0,18,1024,16392,0,0,30
scan,27928922,1,1,1,1,1,1,16,8,32,0,1,1,1024,256,0,0,41,1024,512,0,0,12,1024,516,0,0,17
scan,3896779,1,1,1,1,1,1,256,8,64,0,1,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,30
scan,8045157,1,1,1,1,1,1,64,8,32,0,1,1,1024,1024,0,0,41,1024,2048,0,0,13,1024,2052,0,0,18
scan,721429,1,1,1,1,1,1,256,64,64,1,1,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,34
scan,2505268,1,1,1,1,1,1,128,16,64,1,1,1,1024,4096,0,0,44,1024,8192,0,0,16,1024,8200,0,0,32
scan,66358712,1,1,1,1,1,1,16,2,64,1,1,1,1024,512,0,0,44,1024,1024,0,0,16,1024,1032,0,0,36
scan,1099712,1,1,1,1,1,1,64,64,64,1,0,1,1024,2048,0,0,44,1024,4096,0,0,16,1024,4104,0,0,26
scan,1087753,1,1,1,1,1,1,256,32,64,0,1,1,1024,8192,0,0,44,1024,16384,0,0,16,1024,16392,0,0,30
