Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,UNROLL_OUTER_LOOP,UNROLL_INNER_LOOP,CHUNK_FACTOR,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
BFS_kernel_warp,1529088,125000,8,8,0,1,8,1024,0,0,0,20
BFS_kernel_warp,1651264,1000000,8,8,1,0,1,1024,0,0,0,20
BFS_kernel_warp,1556512,500000,8,8,1,0,2,1024,0,0,0,20
BFS_kernel_warp,1526080,250000,8,8,1,0,4,1024,0,0,0,20
BFS_kernel_warp,1529440,125000,8,8,1,0,8,1024,0,0,0,20
BFS_kernel_warp,1652320,1000000,8,8,1,1,1,1024,0,0,0,20
BFS_kernel_warp,1557760,500000,8,8,1,1,2,1024,0,0,0,20
BFS_kernel_warp,1526176,250000,8,8,1,1,4,1024,0,0,0,20
BFS_kernel_warp,1531424,125000,8,8,1,1,8,1024,0,0,0,20
BFS_kernel_warp,1466400,1000008,9,9,0,0,1,1024,0,0,0,20
BFS_kernel_warp,1389920,500004,9,9,0,0,2,1024,0,0,0,20
BFS_kernel_warp,1366368,250002,9,9,0,0,4,1024,0,0,0,20
BFS_kernel_warp,1357440,125001,9,9,0,0,8,1024,0,0,0,20
BFS_kernel_warp,1474560,1000008,9,9,0,1,1,1024,0,0,0,20
BFS_kernel_warp,1389024,500004,9,9,0,1,2,1024,0,0,0,20
BFS_kernel_warp,1366080,250002,9,9,0,1,4,1024,0,0,0,20
BFS_kernel_warp,1358112,125001,9,9,0,1,8,1024,0,0,0,20
BFS_kernel_warp,1459072,1000008,9,9,1,0,1,1024,0,0,0,20
BFS_kernel_warp,1390624,500004,9,9,1,0,2,1024,0,0,0,20
BFS_kernel_warp,1368096,250002,9,9,1,0,4,1024,0,0,0,20
BFS_kernel_warp,1357888,125001,9,9,1,0,8,1024,0,0,0,20
BFS_kernel_warp,1466400,1000008,9,9,1,1,1,1024,0,0,0,20
BFS_kernel_warp,1407456,500004,9,9,1,1,2,1024,0,0,0,20
BFS_kernel_warp,1366016,250002,9,9,1,1,4,1024,0,0,0,20
BFS_kernel_warp,1357632,125001,9,9,1,1,8,1024,0,0,0,20
BFS_kernel_warp,1323040,1000000,10,10,0,0,1,1024,0,0,0,20
BFS_kernel_warp,1255424,500000,10,10,0,0,2,1024,0,0,0,20
BFS_kernel_warp,1234400,250000,10,10,0,0,4,1024,0,0,0,20
BFS_kernel_warp,1232160,125000,10,10,0,0,8,1024,0,0,0,20
BFS_kernel_warp,1313184,1000000,10,10,0,1,1,1024,0,0,0,20
BFS_kernel_warp,1253408,500000,10,10,0,1,2,1024,0,0,0,20
BFS_kernel_warp,1230912,250000,10,10,0,1,4,1024,0,0,0,20
BFS_kernel_warp,1231776,125000,10,10,0,1,8,1024,0,0,0,20
BFS_kernel_warp,1330624,1000000,10,10,1,0,1,1024,0,0,0,20
BFS_kernel_warp,1251936,500000,10,10,1,0,2,1024,0,0,0,20
BFS_kernel_warp,1233440,250000,10,10,1,0,4,1024,0,0,0,20
BFS_kernel_warp,1232608,125000,10,10,1,0,8,1024,0,0,0,20
BFS_kernel_warp,1323328,1000000,10,10,1,1,1,1024,0,0,0,20
BFS_kernel_warp,1255424,500000,10,10,1,1,2,1024,0,0,0,20
BFS_kernel_warp,1232544,250000,10,10,1,1,4,1024,0,0,0,20
BFS_kernel_warp,1231104,125000,10,10,1,1,8,1024,0,0,0,20
BFS_kernel_warp,1212448,1000010,11,11,0,0,1,1024,0,0,0,20
BFS_kernel_warp,1140736,500005,11,11,0,0,2,1024,0,0,0,20
BFS_kernel_warp,1122976,250008,11,11,0,0,4,1024,0,0,0,20
BFS_kernel_warp,1116480,125004,11,11,0,0,8,1024,0,0,0,20
BFS_kernel_warp,1205856,1000010,11,11,0,1,1,1024,0,0,0,20
BFS_kernel_warp,1140896,500005,11,11,0,1,2,1024,0,0,0,20
BFS_kernel_warp,1123168,250008,11,11,0,1,4,1024,0,0,0,20
BFS_kernel_warp,1117216,125004,11,11,0,1,8,1024,0,0,0,20
BFS_kernel_warp,1202176,1000010,11,11,1,0,1,1024,0,0,0,20
BFS_kernel_warp,1142752,500005,11,11,1,0,2,1024,0,0,0,20
BFS_kernel_warp,1122688,250008,11,11,1,0,4,1024,0,0,0,20
BFS_kernel_warp,1115392,125004,11,11,1,0,8,1024,0,0,0,20
BFS_kernel_warp,1209952,1000010,11,11,1,1,1,1024,0,0,0,20
BFS_kernel_warp,1140768,500005,11,11,1,1,2,1024,0,0,0,20
BFS_kernel_warp,1124640,250008,11,11,1,1,4,1024,0,0,0,20
BFS_kernel_warp,1116352,125004,11,11,1,1,8,1024,0,0,0,20
BFS_kernel_warp,1097760,1000008,12,12,0,0,1,1024,0,0,0,20
BFS_kernel_warp,1048832,500004,12,12,0,0,2,1024,0,0,0,20
BFS_kernel_warp,1032063,250008,12,12,0,0,4,1024,0,0,0,20
BFS_kernel_warp,1043328,125004,12,12,0,0,8,1024,0,0,0,20
BFS_kernel_warp,1108576,1000008,12,12,0,1,1,1024,0,0,0,20
BFS_kernel_warp,1048224,500004,12,12,0,1,2,1024,0,0,0,20
BFS_kernel_warp,1030591,250008,12,12,0,1,4,1024,0,0,0,20
BFS_kernel_warp,1043424,125004,12,12,0,1,8,1024,0,0,0,20
BFS_kernel_warp,1108416,1000008,12,12,1,0,1,1024,0,0,0,20
BFS_kernel_warp,1048544,500004,12,12,1,0,2,1024,0,0,0,20
BFS_kernel_warp,1032192,250008,12,12,1,0,4,1024,0,0,0,20
BFS_kernel_warp,1045056,125004,12,12,1,0,8,1024,0,0,0,20
BFS_kernel_warp,1099744,1000008,12,12,1,1,1,1024,0,0,0,20
BFS_kernel_warp,1048544,500004,12,12,1,1,2,1024,0,0,0,20
BFS_kernel_warp,1030368,250008,12,12,1,1,4,1024,0,0,0,20
BFS_kernel_warp,1042400,125004,12,12,1,1,8,1024,0,0,0,20
BFS_kernel_warp,1031680,1000012,13,13,0,0,1,1024,0,0,0,20
BFS_kernel_warp,970752,500006,13,13,0,0,2,1024,0,0,0,20
BFS_kernel_warp,958080,250003,13,13,0,0,4,1024,0,0,0,20
BFS_kernel_warp,974848,125008,13,13,0,0,8,1024,0,0,0,20
BFS_kernel_warp,1021984,1000012,13,13,0,1,1,1024,0,0,0,20
BFS_kernel_warp,974016,500006,13,13,0,1,2,1024,0,0,0,20
BFS_kernel_warp,958656,250003,13,13,0,1,4,1024,0,0,0,20
BFS_kernel_warp,971840,125008,13,13,0,1,8,1024,0,0,0,20
BFS_kernel_warp,1032160,1000012,13,13,1,0,1,1024,0,0,0,20
BFS_kernel_warp,970752,500006,13,13,1,0,2,1024,0,0,0,20
BFS_kernel_warp,956448,250003,13,13,1,0,4,1024,0,0,0,20
BFS_kernel_warp,973248,125008,13,13,1,0,8,1024,0,0,0,20
BFS_kernel_warp,1030720,1000012,13,13,1,1,1,1024,0,0,0,20
BFS_kernel_warp,970752,500006,13,13,1,1,2,1024,0,0,0,20
BFS_kernel_warp,958400,250003,13,13,1,1,4,1024,0,0,0,20
BFS_kernel_warp,972064,125008,13,13,1,1,8,1024,0,0,0,20
BFS_kernel_warp,950528,1000006,14,14,0,0,1,1024,0,0,0,20
BFS_kernel_warp,903168,500010,14,14,0,0,2,1024,0,0,0,20
BFS_kernel_warp,883328,250012,14,14,0,0,4,1024,0,0,0,20
BFS_kernel_warp,873984,125006,14,14,0,0,8,1024,0,0,0,20
BFS_kernel_warp,958816,1000006,14,14,0,1,1,1024,0,0,0,20
BFS_kernel_warp,902528,500010,14,14,0,1,2,1024,0,0,0,20
BFS_kernel_warp,883328,250012,14,14,0,1,4,1024,0,0,0,20
BFS_kernel_warp,875008,125006,14,14,0,1,8,1024,0,0,0,20
BFS_kernel_warp,954400,1000006,14,14,1,0,1,1024,0,0,0,20
BFS_kernel_warp,902496,500010,14,14,1,0,2,1024,0,0,0,20
BFS_kernel_warp,883968,250012,14,14,1,0,4,1024,0,0,0,20
BFS_kernel_warp,874496,125006,14,14,1,0,8,1024,0,0,0,20
BFS_kernel_warp,959936,1000006,14,14,1,1,1,1024,0,0,0,20
BFS_kernel_warp,903200,500010,14,14,1,1,2,1024,0,0,0,20
