Kernel name,Computation duration (ns),Global size,Local size,BLOCK_SIZE,UNROLL_OUTER_LOOP,UNROLL_INNER_LOOP,CHUNK_FACTOR,Maximum work-group size,Local memory size,Private memory size,Constant memory size,Registers count
BFS_kernel_warp,2341536,250002,9,9,1,0,4,1024,0,0,0,16
BFS_kernel_warp,2359040,125001,9,9,1,0,8,1024,0,0,0,16
BFS_kernel_warp,2408384,1000008,9,9,1,1,1,1024,0,0,0,16
BFS_kernel_warp,2354816,500004,9,9,1,1,2,1024,0,0,0,16
BFS_kernel_warp,2339456,250002,9,9,1,1,4,1024,0,0,0,16
BFS_kernel_warp,2361088,125001,9,9,1,1,8,1024,0,0,0,16
BFS_kernel_warp,2179520,1000000,10,10,0,0,1,1024,0,0,0,16
BFS_kernel_warp,2130528,500000,10,10,0,0,2,1024,0,0,0,16
BFS_kernel_warp,2114752,250000,10,10,0,0,4,1024,0,0,0,16
BFS_kernel_warp,2130208,125000,10,10,0,0,8,1024,0,0,0,16
BFS_kernel_warp,2179520,1000000,10,10,0,1,1,1024,0,0,0,16
BFS_kernel_warp,2132160,500000,10,10,0,1,2,1024,0,0,0,16
BFS_kernel_warp,2115520,250000,10,10,0,1,4,1024,0,0,0,16
BFS_kernel_warp,2128224,125000,10,10,0,1,8,1024,0,0,0,16
BFS_kernel_warp,2180320,1000000,10,10,1,0,1,1024,0,0,0,16
BFS_kernel_warp,2132512,500000,10,10,1,0,2,1024,0,0,0,16
BFS_kernel_warp,2115840,250000,10,10,1,0,4,1024,0,0,0,16
BFS_kernel_warp,2132672,125000,10,10,1,0,8,1024,0,0,0,16
BFS_kernel_warp,2179648,1000000,10,10,1,1,1,1024,0,0,0,16
BFS_kernel_warp,2133344,500000,10,10,1,1,2,1024,0,0,0,16
BFS_kernel_warp,2116416,250000,10,10,1,1,4,1024,0,0,0,16
BFS_kernel_warp,2130816,125000,10,10,1,1,8,1024,0,0,0,16
BFS_kernel_warp,1993824,1000010,11,11,0,0,1,1024,0,0,0,16
BFS_kernel_warp,1952448,500005,11,11,0,0,2,1024,0,0,0,16
BFS_kernel_warp,1939712,250008,11,11,0,0,4,1024,0,0,0,16
BFS_kernel_warp,1964832,125004,11,11,0,0,8,1024,0,0,0,16
BFS_kernel_warp,1995392,1000010,11,11,0,1,1,1024,0,0,0,16
BFS_kernel_warp,1950176,500005,11,11,0,1,2,1024,0,0,0,16
BFS_kernel_warp,1941568,250008,11,11,0,1,4,1024,0,0,0,16
BFS_kernel_warp,1963200,125004,11,11,0,1,8,1024,0,0,0,16
BFS_kernel_warp,1993728,1000010,11,11,1,0,1,1024,0,0,0,16
BFS_kernel_warp,1951136,500005,11,11,1,0,2,1024,0,0,0,16
BFS_kernel_warp,1942592,250008,11,11,1,0,4,1024,0,0,0,16
BFS_kernel_warp,1961792,125004,11,11,1,0,8,1024,0,0,0,16
BFS_kernel_warp,1994464,1000010,11,11,1,1,1,1024,0,0,0,16
BFS_kernel_warp,1951232,500005,11,11,1,1,2,1024,0,0,0,16
BFS_kernel_warp,1940960,250008,11,11,1,1,4,1024,0,0,0,16
BFS_kernel_warp,1958784,125004,11,11,1,1,8,1024,0,0,0,16
BFS_kernel_warp,1835776,1000008,12,12,0,0,1,1024,0,0,0,16
BFS_kernel_warp,1797280,500004,12,12,0,0,2,1024,0,0,0,16
BFS_kernel_warp,1784576,250008,12,12,0,0,4,1024,0,0,0,16
BFS_kernel_warp,1806848,125004,12,12,0,0,8,1024,0,0,0,16
BFS_kernel_warp,1837024,1000008,12,12,0,1,1,1024,0,0,0,16
BFS_kernel_warp,1798400,500004,12,12,0,1,2,1024,0,0,0,16
BFS_kernel_warp,1783712,250008,12,12,0,1,4,1024,0,0,0,16
BFS_kernel_warp,1805888,125004,12,12,0,1,8,1024,0,0,0,16
BFS_kernel_warp,1836000,1000008,12,12,1,0,1,1024,0,0,0,16
BFS_kernel_warp,1797664,500004,12,12,1,0,2,1024,0,0,0,16
BFS_kernel_warp,1784000,250008,12,12,1,0,4,1024,0,0,0,16
BFS_kernel_warp,1804448,125004,12,12,1,0,8,1024,0,0,0,16
BFS_kernel_warp,1835936,1000008,12,12,1,1,1,1024,0,0,0,16
BFS_kernel_warp,1797344,500004,12,12,1,1,2,1024,0,0,0,16
BFS_kernel_warp,1784416,250008,12,12,1,1,4,1024,0,0,0,16
BFS_kernel_warp,1807456,125004,12,12,1,1,8,1024,0,0,0,16
BFS_kernel_warp,1703936,1000012,13,13,0,0,1,1024,0,0,0,16
BFS_kernel_warp,1670784,500006,13,13,0,0,2,1024,0,0,0,16
BFS_kernel_warp,1661248,250003,13,13,0,0,4,1024,0,0,0,16
BFS_kernel_warp,1660032,125008,13,13,0,0,8,1024,0,0,0,16
BFS_kernel_warp,1703968,1000012,13,13,0,1,1,1024,0,0,0,16
BFS_kernel_warp,1670496,500006,13,13,0,1,2,1024,0,0,0,16
BFS_kernel_warp,1659584,250003,13,13,0,1,4,1024,0,0,0,16
BFS_kernel_warp,1663040,125008,13,13,0,1,8,1024,0,0,0,16
BFS_kernel_warp,1704000,1000012,13,13,1,0,1,1024,0,0,0,16
BFS_kernel_warp,1669344,500006,13,13,1,0,2,1024,0,0,0,16
BFS_kernel_warp,1660448,250003,13,13,1,0,4,1024,0,0,0,16
BFS_kernel_warp,1658304,125008,13,13,1,0,8,1024,0,0,0,16
BFS_kernel_warp,1705184,1000012,13,13,1,1,1,1024,0,0,0,16
BFS_kernel_warp,1670080,500006,13,13,1,1,2,1024,0,0,0,16
BFS_kernel_warp,1661216,250003,13,13,1,1,4,1024,0,0,0,16
BFS_kernel_warp,1661088,125008,13,13,1,1,8,1024,0,0,0,16
BFS_kernel_warp,1588256,1000006,14,14,0,0,1,1024,0,0,0,16
BFS_kernel_warp,1555584,500010,14,14,0,0,2,1024,0,0,0,16
BFS_kernel_warp,1547136,250012,14,14,0,0,4,1024,0,0,0,16
BFS_kernel_warp,1565984,125006,14,14,0,0,8,1024,0,0,0,16
BFS_kernel_warp,1588288,1000006,14,14,0,1,1,1024,0,0,0,16
BFS_kernel_warp,1556864,500010,14,14,0,1,2,1024,0,0,0,16
BFS_kernel_warp,1547552,250012,14,14,0,1,4,1024,0,0,0,16
BFS_kernel_warp,1563744,125006,14,14,0,1,8,1024,0,0,0,16
BFS_kernel_warp,1586560,1000006,14,14,1,0,1,1024,0,0,0,16
BFS_kernel_warp,1557632,500010,14,14,1,0,2,1024,0,0,0,16
BFS_kernel_warp,1546464,250012,14,14,1,0,4,1024,0,0,0,16
BFS_kernel_warp,1566336,125006,14,14,1,0,8,1024,0,0,0,16
BFS_kernel_warp,1587552,1000006,14,14,1,1,1,1024,0,0,0,16
BFS_kernel_warp,1557792,500010,14,14,1,1,2,1024,0,0,0,16
BFS_kernel_warp,1544960,250012,14,14,1,1,4,1024,0,0,0,16
BFS_kernel_warp,1564288,125006,14,14,1,1,8,1024,0,0,0,16
BFS_kernel_warp,1488960,1000005,15,15,0,0,1,1024,0,0,0,16
BFS_kernel_warp,1460704,500010,15,15,0,0,2,1024,0,0,0,16
BFS_kernel_warp,1454816,250005,15,15,0,0,4,1024,0,0,0,16
BFS_kernel_warp,1482368,125010,15,15,0,0,8,1024,0,0,0,16
BFS_kernel_warp,1486976,1000005,15,15,0,1,1,1024,0,0,0,16
BFS_kernel_warp,1461152,500010,15,15,0,1,2,1024,0,0,0,16
BFS_kernel_warp,1454400,250005,15,15,0,1,4,1024,0,0,0,16
BFS_kernel_warp,1481664,125010,15,15,0,1,8,1024,0,0,0,16
BFS_kernel_warp,1494112,1000005,15,15,1,0,1,1024,0,0,0,16
BFS_kernel_warp,1462304,500010,15,15,1,0,2,1024,0,0,0,16
BFS_kernel_warp,1454944,250005,15,15,1,0,4,1024,0,0,0,16
BFS_kernel_warp,1482528,125010,15,15,1,0,8,1024,0,0,0,16
BFS_kernel_warp,1489184,1000005,15,15,1,1,1,1024,0,0,0,16
BFS_kernel_warp,1461184,500010,15,15,1,1,2,1024,0,0,0,16
BFS_kernel_warp,1455488,250005,15,15,1,1,4,1024,0,0,0,16
BFS_kernel_warp,1481984,125010,15,15,1,1,8,1024,0,0,0,16
BFS_kernel_warp,1405280,1000000,16,16,0,0,1,1024,0,0,0,16
BFS_kernel_warp,1379936,500000,16,16,0,0,2,1024,0,0,0,16
BFS_kernel_warp,1371744,250000,16,16,0,0,4,1024,0,0,0,16
BFS_kernel_warp,1400736,125008,16,16,0,0,8,1024,0,0,0,16
BFS_kernel_warp,1405408,1000000,16,16,0,1,1,1024,0,0,0,16
BFS_kernel_warp,1379200,500000,16,16,0,1,2,1024,0,0,0,16
BFS_kernel_warp,1373056,250000,16,16,0,1,4,1024,0,0,0,16
BFS_kernel_warp,1401568,125008,16,16,0,1,8,1024,0,0,0,16
BFS_kernel_warp,1405568,1000000,16,16,1,0,1,1024,0,0,0,16
BFS_kernel_warp,1380864,500000,16,16,1,0,2,1024,0,0,0,16
BFS_kernel_warp,1372768,250000,16,16,1,0,4,1024,0,0,0,16
BFS_kernel_warp,1401312,125008,16,16,1,0,8,1024,0,0,0,16
BFS_kernel_warp,1405408,1000000,16,16,1,1,1,1024,0,0,0,16
BFS_kernel_warp,1379968,500000,16,16,1,1,2,1024,0,0,0,16
BFS_kernel_warp,1373824,250000,16,16,1,1,4,1024,0,0,0,16
BFS_kernel_warp,1402144,125008,16,16,1,1,8,1024,0,0,0,16
BFS_kernel_warp,1326400,1000008,17,17,0,0,1,1024,0,0,0,16
BFS_kernel_warp,1307424,500004,17,17,0,0,2,1024,0,0,0,16
BFS_kernel_warp,1299296,250002,17,17,0,0,4,1024,0,0,0,16
BFS_kernel_warp,1325952,125001,17,17,0,0,8,1024,0,0,0,16
BFS_kernel_warp,1327552,1000008,17,17,0,1,1,1024,0,0,0,16
BFS_kernel_warp,1306752,500004,17,17,0,1,2,1024,0,0,0,16
BFS_kernel_warp,1298752,250002,17,17,0,1,4,1024,0,0,0,16
BFS_kernel_warp,1324576,125001,17,17,0,1,8,1024,0,0,0,16
BFS_kernel_warp,1327424,1000008,17,17,1,0,1,1024,0,0,0,16
BFS_kernel_warp,1307584,500004,17,17,1,0,2,1024,0,0,0,16
BFS_kernel_warp,1298720,250002,17,17,1,0,4,1024,0,0,0,16
BFS_kernel_warp,1327424,125001,17,17,1,0,8,1024,0,0,0,16
BFS_kernel_warp,1327904,1000008,17,17,1,1,1,1024,0,0,0,16
BFS_kernel_warp,1306016,500004,17,17,1,1,2,1024,0,0,0,16
BFS_kernel_warp,1298432,250002,17,17,1,1,4,1024,0,0,0,16
BFS_kernel_warp,1326880,125001,17,17,1,1,8,1024,0,0,0,16
BFS_kernel_warp,1257440,1000008,18,18,0,0,1,1024,0,0,0,16
BFS_kernel_warp,1239328,500004,18,18,0,0,2,1024,0,0,0,16
BFS_kernel_warp,1242048,250002,18,18,0,0,4,1024,0,0,0,16
BFS_kernel_warp,1247072,125010,18,18,0,0,8,1024,0,0,0,16
BFS_kernel_warp,1254784,1000008,18,18,0,1,1,1024,0,0,0,16
BFS_kernel_warp,1238272,500004,18,18,0,1,2,1024,0,0,0,16
BFS_kernel_warp,1242560,250002,18,18,0,1,4,1024,0,0,0,16
BFS_kernel_warp,1247808,125010,18,18,0,1,8,1024,0,0,0,16
BFS_kernel_warp,1255904,1000008,18,18,1,0,1,1024,0,0,0,16
BFS_kernel_warp,1238240,500004,18,18,1,0,2,1024,0,0,0,16
BFS_kernel_warp,1241024,250002,18,18,1,0,4,1024,0,0,0,16
BFS_kernel_warp,1246240,125010,18,18,1,0,8,1024,0,0,0,16
